m_val,a_val,dC_dr
28.4626,76.0026,0.00720944
30.7464,76.0026,0.007679
33.1415,76.0026,0.00816833
35.6507,76.0026,0.00867811
38.2766,76.0026,0.00920896
41.0218,76.0026,0.00976154
43.889,76.0026,0.0103365
46.8809,76.0026,0.0109345
50,76.0026,0.0115561
-2,80.5391,0
-1.99956,80.5391,0
-1.99646,80.5391,0
-1.98807,80.5391,0
-1.97171,80.5391,-0.0112758
-1.94475,80.5391,-0.0101753
-1.90453,80.5391,-0.00709589
-1.8484,80.5391,-0.00595555
-1.7737,80.5391,-0.00464965
-1.67779,80.5391,-0.00375787
-1.55801,80.5391,-0.00260893
-1.41171,80.5391,-0.00209921
-1.23624,80.5391,-0.0016585
-1.02894,80.5391,-0.00127707
-0.787172,80.5391,-0.000939302
-0.508275,80.5391,-0.000633428
-0.189598,80.5391,-0.000351971
0.17151,80.5391,-8.85581e-05
0.577701,80.5391,0.000161973
1.03163,80.5391,0.000403755
1.53594,80.5391,0.000640146
2.09329,80.5391,0.000873922
2.70634,80.5391,0.00110741
3.37773,80.5391,0.0013426
4.11011,80.5391,0.0015812
4.90614,80.5391,0.0018247
5.76846,80.5391,0.00207443
6.69974,80.5391,0.00233158
7.70262,80.5391,0.00259722
8.77976,80.5391,0.00287235
9.9338,80.5391,0.00315788
11.1674,80.5391,0.00345468
12.4832,80.5391,0.00376357
13.8839,80.5391,0.00408533
15.3721,80.5391,0.00442071
16.9504,80.5391,0.00477046
18.6216,80.5391,0.00513527
20.3883,80.5391,0.00551584
22.253,80.5391,0.00591288
24.2186,80.5391,0.00632704
26.2875,80.5391,0.00675901
28.4626,80.5391,0.00720944
30.7464,80.5391,0.007679
33.1415,80.5391,0.00816833
35.6507,80.5391,0.00867811
38.2766,80.5391,0.00920896
41.0218,80.5391,0.00976154
43.889,80.5391,0.0103365
46.8809,80.5391,0.0109345
50,80.5391,0.0115561
-2,85.2071,0
-1.99956,85.2071,0
-1.99646,85.2071,0
-1.98807,85.2071,0
-1.97171,85.2071,-0.0112758
-1.94475,85.2071,-0.0101753
-1.90453,85.2071,-0.00709589
-1.8484,85.2071,-0.00595555
-1.7737,85.2071,-0.00464965
-1.67779,85.2071,-0.00375787
-1.55801,85.2071,-0.00260893
-1.41171,85.2071,-0.00209921
-1.23624,85.2071,-0.0016585
-1.02894,85.2071,-0.00127707
-0.787172,85.2071,-0.000939302
-0.508275,85.2071,-0.000633428
-0.189598,85.2071,-0.000351971
0.17151,85.2071,-8.85581e-05
0.577701,85.2071,0.000161973
1.03163,85.2071,0.000403755
1.53594,85.2071,0.000640146
2.09329,85.2071,0.000873922
2.70634,85.2071,0.00110741
3.37773,85.2071,0.0013426
4.11011,85.2071,0.0015812
4.90614,85.2071,0.0018247
5.76846,85.2071,0.00207443
6.69974,85.2071,0.00233158
7.70262,85.2071,0.00259722
8.77976,85.2071,0.00287235
9.9338,85.2071,0.00315788
11.1674,85.2071,0.00345468
12.4832,85.2071,0.00376357
13.8839,85.2071,0.00408533
15.3721,85.2071,0.00442071
16.9504,85.2071,0.00477046
18.6216,85.2071,0.00513527
20.3883,85.2071,0.00551584
22.253,85.2071,0.00591288
24.2186,85.2071,0.00632704
26.2875,85.2071,0.00675901
28.4626,85.2071,0.00720944
30.7464,85.2071,0.007679
33.1415,85.2071,0.00816833
35.6507,85.2071,0.00867811
38.2766,85.2071,0.00920896
41.0218,85.2071,0.00976154
43.889,85.2071,0.0103365
46.8809,85.2071,0.0109345
50,85.2071,0.0115561
-2,90.0066,0
-1.99956,90.0066,0
-1.99646,90.0066,0
-1.98807,90.0066,0
-1.97171,90.0066,-0.0112758
-1.94475,90.0066,-0.0101753
-1.90453,90.0066,-0.00709589
-1.8484,90.0066,-0.00595555
-1.7737,90.0066,-0.00464965
-1.67779,90.0066,-0.00375787
-1.55801,90.0066,-0.00260893
-1.41171,90.0066,-0.00209921
-1.23624,90.0066,-0.0016585
-1.02894,90.0066,-0.00127707
-0.787172,90.0066,-0.000939302
-0.508275,90.0066,-0.000633428
-0.189598,90.0066,-0.000351971
0.17151,90.0066,-8.85581e-05
0.577701,90.0066,0.000161973
1.03163,90.0066,0.000403755
1.53594,90.0066,0.000640146
2.09329,90.0066,0.000873922
2.70634,90.0066,0.00110741
3.37773,90.0066,0.0013426
4.11011,90.0066,0.0015812
4.90614,90.0066,0.0018247
5.76846,90.0066,0.00207443
6.69974,90.0066,0.00233158
7.70262,90.0066,0.00259722
8.77976,90.0066,0.00287235
9.9338,90.0066,0.00315788
11.1674,90.0066,0.00345468
12.4832,90.0066,0.00376357
13.8839,90.0066,0.00408533
15.3721,90.0066,0.00442071
16.9504,90.0066,0.00477046
18.6216,90.0066,0.00513527
20.3883,90.0066,0.00551584
22.253,90.0066,0.00591288
24.2186,90.0066,0.00632704
26.2875,90.0066,0.00675901
28.4626,90.0066,0.00720944
30.7464,90.0066,0.007679
33.1415,90.0066,0.00816833
35.6507,90.0066,0.00867811
38.2766,90.0066,0.00920896
41.0218,90.0066,0.00976154
43.889,90.0066,0.0103365
46.8809,90.0066,0.0109345
50,90.0066,0.0115561
-2,94.9375,0
-1.99956,94.9375,0
-1.99646,94.9375,0
-1.98807,94.9375,0
-1.97171,94.9375,-0.0112758
-1.94475,94.9375,-0.0101753
-1.90453,94.9375,-0.00709589
-1.8484,94.9375,-0.00595555
-1.7737,94.9375,-0.00464965
-1.67779,94.9375,-0.00375787
-1.55801,94.9375,-0.00260893
-1.41171,94.9375,-0.00209921
-1.23624,94.9375,-0.0016585
-1.02894,94.9375,-0.00127707
-0.787172,94.9375,-0.000939302
-0.508275,94.9375,-0.000633428
-0.189598,94.9375,-0.000351971
0.17151,94.9375,-8.85581e-05
0.577701,94.9375,0.000161973
1.03163,94.9375,0.000403755
1.53594,94.9375,0.000640146
2.09329,94.9375,0.000873922
2.70634,94.9375,0.00110741
3.37773,94.9375,0.0013426
4.11011,94.9375,0.0015812
4.90614,94.9375,0.0018247
5.76846,94.9375,0.00207443
6.69974,94.9375,0.00233158
7.70262,94.9375,0.00259722
8.77976,94.9375,0.00287235
9.9338,94.9375,0.00315788
11.1674,94.9375,0.00345468
12.4832,94.9375,0.00376357
13.8839,94.9375,0.00408533
15.3721,94.9375,0.00442071
16.9504,94.9375,0.00477046
18.6216,94.9375,0.00513527
20.3883,94.9375,0.00551584
22.253,94.9375,0.00591288
24.2186,94.9375,0.00632704
26.2875,94.9375,0.00675901
28.4626,94.9375,0.00720944
30.7464,94.9375,0.007679
33.1415,94.9375,0.00816833
35.6507,94.9375,0.00867811
38.2766,94.9375,0.00920896
41.0218,94.9375,0.00976154
43.889,94.9375,0.0103365
46.8809,94.9375,0.0109345
50,94.9375,0.0115561
-2,100,0
-1.99956,100,0
-1.99646,100,0
-1.98807,100,0
-1.97171,100,-0.0112758
-1.94475,100,-0.0101753
-1.90453,100,-0.00709589
-1.8484,100,-0.00595555
-1.7737,100,-0.00464965
-1.67779,100,-0.00375787
-1.55801,100,-0.00260893
-1.41171,100,-0.00209921
-1.23624,100,-0.0016585
-1.02894,100,-0.00127707
-0.787172,100,-0.000939302
-0.508275,100,-0.000633428
-0.189598,100,-0.000351971
0.17151,100,-8.85581e-05
0.577701,100,0.000161973
1.03163,100,0.000403755
1.53594,100,0.000640146
2.09329,100,0.000873922
2.70634,100,0.00110741
3.37773,100,0.0013426
4.11011,100,0.0015812
4.90614,100,0.0018247
5.76846,100,0.00207443
6.69974,100,0.00233158
7.70262,100,0.00259722
8.77976,100,0.00287235
9.9338,100,0.00315788
11.1674,100,0.00345468
12.4832,100,0.00376357
13.8839,100,0.00408533
15.3721,100,0.00442071
16.9504,100,0.00477046
18.6216,100,0.00513527
20.3883,100,0.00551584
22.253,100,0.00591288
24.2186,100,0.00632704
26.2875,100,0.00675901
28.4626,100,0.00720944
30.7464,100,0.007679
33.1415,100,0.00816833
35.6507,100,0.00867811
38.2766,100,0.00920896
41.0218,100,0.00976154
43.889,100,0.0103365
46.8809,100,0.0109345
50,100,0.0115561
-2,0,-0.00273337
-1.99956,0,-0.00273288
-1.99646,0,-0.00272944
-1.98807,0,-0.00272012
-1.97171,0,-0.00270196
-1.94475,0,-0.00242945
-1.90453,0,-0.00238884
-1.8484,0,-0.00233218
-1.7737,0,-0.00206337
-1.67779,0,-0.00180446
-1.55801,0,-0.00170344
-1.41171,0,-0.00143543
-1.23624,0,-0.00114805
-1.02894,0,-0.000715937
-0.787172,0,-0.000847268
-0.508275,0,-0.000607281
-0.189598,0,-0.000382019
0.17151,0,-0.000160177
0.577701,0,6.04059e-05
1.03163,0,0.000281156
1.53594,0,0.000503336
2.09329,0,0.000728105
2.70634,0,0.000956542
3.37773,0,0.00118966
4.11011,0,0.00142841
4.90614,0,0.00167372
5.76846,0,0.00192644
6.69974,0,0.00218743
7.70262,0,0.00245749
8.77976,0,0.0027374
9.9338,0,0.00302794
11.1674,0,0.00332985
12.4832,0,0.00364386
13.8839,0,0.00397069
15.3721,0,0.00431105
16.9504,0,0.00466563
18.6216,0,0.00503513
20.3883,0,0.00542023
22.253,0,0.00582161
24.2186,0,0.00623993
26.2875,0,0.00667588
28.4626,0,0.0071301
30.7464,0,0.00760328
33.1415,0,0.00809606
35.6507,0,0.0086091
38.2766,0,0.00914306
41.0218,0,0.00969858
43.889,0,0.0102763
46.8809,0,0.0108769
50,0,0.0115011
-2,0.0657462,-0.00270757
-1.99956,0.0657462,-0.00270708
-1.99646,0.0657462,-0.00270368
-1.98807,0.0657462,-0.00269445
-1.97171,0.0657462,-0.00267646
-1.94475,0.0657462,-0.00242888
-1.90453,0.0657462,-0.00238829
-1.8484,0.0657462,-0.00233163
-1.7737,0.0657462,-0.00207297
-1.67779,0.0657462,-0.0018271
-1.55801,0.0657462,-0.00172481
-1.41171,0.0657462,-0.00147566
-1.23624,0.0657462,-0.00123884
-1.02894,0.0657462,-0.0010113
-0.787172,0.0657462,-0.000781897
-0.508275,0.0657462,-0.000568924
-0.189598,0.0657462,-0.000359458
0.17151,0.0657462,-0.000151217
0.577701,0.0657462,5.72025e-05
1.03163,0.0657462,0.000267025
1.53594,0.0657462,0.000503331
2.09329,0.0657462,0.000728097
2.70634,0.0657462,0.00095653
3.37773,0.0657462,0.00118964
4.11011,0.0657462,0.00142839
4.90614,0.0657462,0.00167369
5.76846,0.0657462,0.00192642
6.69974,0.0657462,0.0021874
7.70262,0.0657462,0.00245745
8.77976,0.0657462,0.00273737
9.9338,0.0657462,0.0030279
11.1674,0.0657462,0.00332981
12.4832,0.0657462,0.00364382
13.8839,0.0657462,0.00397064
15.3721,0.0657462,0.004311
16.9504,0.0657462,0.00466558
18.6216,0.0657462,0.00503508
20.3883,0.0657462,0.00542017
22.253,0.0657462,0.00582155
24.2186,0.0657462,0.00623987
26.2875,0.0657462,0.00667582
28.4626,0.0657462,0.00713004
30.7464,0.0657462,0.00760322
33.1415,0.0657462,0.008096
35.6507,0.0657462,0.00860904
38.2766,0.0657462,0.009143
41.0218,0.0657462,0.00969852
43.889,0.0657462,0.0102763
46.8809,0.0657462,0.0108769
50,0.0657462,0.011501
-2,0.262985,-0.00274766
-1.99956,0.262985,-0.00274716
-1.99646,0.262985,-0.00274371
-1.98807,0.262985,-0.00273434
-1.97171,0.262985,-0.00271608
-1.94475,0.262985,-0.00244753
-1.90453,0.262985,-0.00240662
-1.8484,0.262985,-0.00234953
-1.7737,0.262985,-0.0020842
-1.67779,0.262985,-0.00183305
-1.55801,0.262985,-0.00173042
-1.41171,0.262985,-0.00147889
-1.23624,0.262985,-0.00124056
-1.02894,0.262985,-0.00101203
-0.787172,0.262985,-0.000782699
-0.508275,0.262985,-0.000568967
-0.189598,0.262985,-0.000359376
0.17151,0.262985,-0.000151152
0.577701,0.262985,5.71696e-05
1.03163,0.262985,0.000266841
1.53594,0.262985,0.000502986
2.09329,0.262985,0.000727538
2.70634,0.262985,0.000955739
3.37773,0.262985,0.00118861
4.11011,0.262985,0.00142712
4.90614,0.262985,0.00167218
5.76846,0.262985,0.00192466
6.69974,0.262985,0.00218542
7.70262,0.262985,0.00245526
8.77976,0.262985,0.00273497
9.9338,0.262985,0.00302532
11.1674,0.262985,0.00332705
12.4832,0.262985,0.0036409
13.8839,0.262985,0.00396758
15.3721,0.262985,0.0043078
16.9504,0.262985,0.00466227
18.6216,0.262985,0.00503166
20.3883,0.262985,0.00541667
22.253,0.262985,0.00581796
24.2186,0.262985,0.00623622
26.2875,0.262985,0.00667211
28.4626,0.262985,0.0071263
30.7464,0.262985,0.00759944
33.1415,0.262985,0.0080922
35.6507,0.262985,0.00860523
38.2766,0.262985,0.00913919
41.0218,0.262985,0.00969472
43.889,0.262985,0.0102725
46.8809,0.262985,0.0108731
50,0.262985,0.0114973
-2,0.591716,-0.00274936
-1.99956,0.591716,-0.00274887
-1.99646,0.591716,-0.00274541
-1.98807,0.591716,-0.00273603
-1.97171,0.591716,-0.00271777
-1.94475,0.591716,-0.00244949
-1.90453,0.591716,-0.00240855
-1.8484,0.591716,-0.00235142
-1.7737,0.591716,-0.00208593
-1.67779,0.591716,-0.00183465
-1.55801,0.591716,-0.00173194
-1.41171,0.591716,-0.00148017
-1.23624,0.591716,-0.00124164
-1.02894,0.591716,-0.00101292
-0.787172,0.591716,-0.000783149
-0.508275,0.591716,-0.000569419
-0.189598,0.591716,-0.000359667
0.17151,0.591716,-0.000151274
0.577701,0.591716,5.72153e-05
1.03163,0.591716,0.000267052
1.53594,0.591716,0.000503384
2.09329,0.591716,0.000728106
2.70634,0.591716,0.000956475
3.37773,0.591716,0.00118951
4.11011,0.591716,0.00142818
4.90614,0.591716,0.0016734
5.76846,0.591716,0.00192605
6.69974,0.591716,0.00218696
7.70262,0.591716,0.00245695
8.77976,0.591716,0.00273681
9.9338,0.591716,0.0030273
11.1674,0.591716,0.00332918
12.4832,0.591716,0.00364316
13.8839,0.591716,0.00396998
15.3721,0.591716,0.00431034
16.9504,0.591716,0.00466493
18.6216,0.591716,0.00503445
20.3883,0.591716,0.00541958
22.253,0.591716,0.00582099
24.2186,0.591716,0.00623936
26.2875,0.591716,0.00667536
28.4626,0.591716,0.00712965
30.7464,0.591716,0.00760289
33.1415,0.591716,0.00809574
35.6507,0.591716,0.00860886
38.2766,0.591716,0.0091429
41.0218,0.591716,0.00969852
43.889,0.591716,0.0102764
46.8809,0.591716,0.0108771
50,0.591716,0.0115013
-2,1.05194,-0.00274074
-1.99956,1.05194,-0.00274024
-1.99646,1.05194,-0.0027368
-1.98807,1.05194,-0.00272745
-1.97171,1.05194,-0.00270924
-1.94475,1.05194,-0.00243955
-1.90453,1.05194,-0.00239877
-1.8484,1.05194,-0.00234187
-1.7737,1.05194,-0.00207717
-1.67779,1.05194,-0.00182651
-1.55801,1.05194,-0.00172425
-1.41171,1.05194,-0.00147367
-1.23624,1.05194,-0.0012362
-1.02894,1.05194,-0.00100841
-0.787172,1.05194,-0.000780871
-0.508275,1.05194,-0.00056712
-0.189598,1.05194,-0.00035819
0.17151,1.05194,-0.000150656
0.577701,1.05194,5.69835e-05
1.03163,1.05194,0.000265983
1.53594,1.05194,0.000501367
2.09329,1.05194,0.000725226
2.70634,1.05194,0.000952744
3.37773,1.05194,0.00118494
4.11011,1.05194,0.00142279
4.90614,1.05194,0.0016672
5.76846,1.05194,0.00191904
6.69974,1.05194,0.00217917
7.70262,1.05194,0.00244839
8.77976,1.05194,0.00272749
9.9338,1.05194,0.00301725
11.1674,1.05194,0.0033184
12.4832,1.05194,0.00363167
13.8839,1.05194,0.0039578
15.3721,1.05194,0.00429749
16.9504,1.05194,0.00465143
18.6216,1.05194,0.00502032
20.3883,1.05194,0.00540483
22.253,1.05194,0.00580566
24.2186,1.05194,0.00622346
26.2875,1.05194,0.00665891
28.4626,1.05194,0.00711268
30.7464,1.05194,0.00758543
33.1415,1.05194,0.00807781
35.6507,1.05194,0.00859048
38.2766,1.05194,0.0091241
41.0218,1.05194,0.00967931
43.889,1.05194,0.0102568
46.8809,1.05194,0.0108571
50,1.05194,0.011481
-2,1.64366,-0.00274074
-1.99956,1.64366,-0.00274024
-1.99646,1.64366,-0.0027368
-1.98807,1.64366,-0.00272745
-1.97171,1.64366,-0.00270924
-1.94475,1.64366,-0.00243955
-1.90453,1.64366,-0.00239877
-1.8484,1.64366,-0.00234187
-1.7737,1.64366,-0.00207717
-1.67779,1.64366,-0.00182651
-1.55801,1.64366,-0.00172425
-1.41171,1.64366,-0.00147367
-1.23624,1.64366,-0.0012362
-1.02894,1.64366,-0.00100841
-0.787172,1.64366,-0.000780871
-0.508275,1.64366,-0.00056712
-0.189598,1.64366,-0.00035819
0.17151,1.64366,-0.000150656
0.577701,1.64366,5.69835e-05
1.03163,1.64366,0.000265983
1.53594,1.64366,0.000501367
2.09329,1.64366,0.000725226
2.70634,1.64366,0.000952744
3.37773,1.64366,0.00118494
4.11011,1.64366,0.00142279
4.90614,1.64366,0.0016672
5.76846,1.64366,0.00191904
6.69974,1.64366,0.00217917
7.70262,1.64366,0.00244839
8.77976,1.64366,0.00272749
9.9338,1.64366,0.00301725
11.1674,1.64366,0.0033184
12.4832,1.64366,0.00363167
13.8839,1.64366,0.0039578
15.3721,1.64366,0.00429749
16.9504,1.64366,0.00465143
18.6216,1.64366,0.00502032
20.3883,1.64366,0.00540483
22.253,1.64366,0.00580566
24.2186,1.64366,0.00622346
26.2875,1.64366,0.00665891
28.4626,1.64366,0.00711268
30.7464,1.64366,0.00758543
33.1415,1.64366,0.00807781
35.6507,1.64366,0.00859048
38.2766,1.64366,0.0091241
41.0218,1.64366,0.00967931
43.889,1.64366,0.0102568
46.8809,1.64366,0.0108571
50,1.64366,0.011481
-2,2.36686,-0.00274074
-1.99956,2.36686,-0.00274024
-1.99646,2.36686,-0.0027368
-1.98807,2.36686,-0.00272745
-1.97171,2.36686,-0.00270924
-1.94475,2.36686,-0.00243955
-1.90453,2.36686,-0.00239877
-1.8484,2.36686,-0.00234187
-1.7737,2.36686,-0.00207717
-1.67779,2.36686,-0.00182651
-1.55801,2.36686,-0.00172425
-1.41171,2.36686,-0.00147367
-1.23624,2.36686,-0.0012362
-1.02894,2.36686,-0.00100841
-0.787172,2.36686,-0.000780871
-0.508275,2.36686,-0.00056712
-0.189598,2.36686,-0.00035819
0.17151,2.36686,-0.000150656
0.577701,2.36686,5.69835e-05
1.03163,2.36686,0.000265983
1.53594,2.36686,0.000501367
2.09329,2.36686,0.000725226
2.70634,2.36686,0.000952744
3.37773,2.36686,0.00118494
4.11011,2.36686,0.00142279
4.90614,2.36686,0.0016672
5.76846,2.36686,0.00191904
6.69974,2.36686,0.00217917
7.70262,2.36686,0.00244839
8.77976,2.36686,0.00272749
9.9338,2.36686,0.00301725
11.1674,2.36686,0.0033184
12.4832,2.36686,0.00363167
13.8839,2.36686,0.0039578
15.3721,2.36686,0.00429749
16.9504,2.36686,0.00465143
18.6216,2.36686,0.00502032
20.3883,2.36686,0.00540483
22.253,2.36686,0.00580566
24.2186,2.36686,0.00622346
26.2875,2.36686,0.00665891
28.4626,2.36686,0.00711268
30.7464,2.36686,0.00758543
33.1415,2.36686,0.00807781
35.6507,2.36686,0.00859048
38.2766,2.36686,0.0091241
41.0218,2.36686,0.00967931
43.889,2.36686,0.0102568
46.8809,2.36686,0.0108571
50,2.36686,0.011481
-2,3.22156,-0.00274074
-1.99956,3.22156,-0.00274024
-1.99646,3.22156,-0.0027368
-1.98807,3.22156,-0.00272745
-1.97171,3.22156,-0.00270924
-1.94475,3.22156,-0.00243955
-1.90453,3.22156,-0.00239877
-1.8484,3.22156,-0.00234187
-1.7737,3.22156,-0.00207717
-1.67779,3.22156,-0.00182651
-1.55801,3.22156,-0.00172425
-1.41171,3.22156,-0.00147367
-1.23624,3.22156,-0.0012362
-1.02894,3.22156,-0.00100841
-0.787172,3.22156,-0.000780871
-0.508275,3.22156,-0.00056712
-0.189598,3.22156,-0.00035819
0.17151,3.22156,-0.000150656
0.577701,3.22156,5.69835e-05
1.03163,3.22156,0.000265983
1.53594,3.22156,0.000501367
2.09329,3.22156,0.000725226
2.70634,3.22156,0.000952744
3.37773,3.22156,0.00118494
4.11011,3.22156,0.00142279
4.90614,3.22156,0.0016672
5.76846,3.22156,0.00191904
6.69974,3.22156,0.00217917
7.70262,3.22156,0.00244839
8.77976,3.22156,0.00272749
9.9338,3.22156,0.00301725
11.1674,3.22156,0.0033184
12.4832,3.22156,0.00363167
13.8839,3.22156,0.0039578
15.3721,3.22156,0.00429749
16.9504,3.22156,0.00465143
18.6216,3.22156,0.00502032
20.3883,3.22156,0.00540483
22.253,3.22156,0.00580566
24.2186,3.22156,0.00622346
26.2875,3.22156,0.00665891
28.4626,3.22156,0.00711268
30.7464,3.22156,0.00758543
33.1415,3.22156,0.00807781
35.6507,3.22156,0.00859048
38.2766,3.22156,0.0091241
41.0218,3.22156,0.00967931
43.889,3.22156,0.0102568
46.8809,3.22156,0.0108571
50,3.22156,0.011481
-2,4.20776,-0.00274074
-1.99956,4.20776,-0.00274024
-1.99646,4.20776,-0.0027368
-1.98807,4.20776,-0.00272745
-1.97171,4.20776,-0.00270924
-1.94475,4.20776,-0.00243955
-1.90453,4.20776,-0.00239877
-1.8484,4.20776,-0.00234187
-1.7737,4.20776,-0.00207717
-1.67779,4.20776,-0.00182651
-1.55801,4.20776,-0.00172425
-1.41171,4.20776,-0.00147367
-1.23624,4.20776,-0.0012362
-1.02894,4.20776,-0.00100841
-0.787172,4.20776,-0.000780871
-0.508275,4.20776,-0.00056712
-0.189598,4.20776,-0.00035819
0.17151,4.20776,-0.000150656
0.577701,4.20776,5.69835e-05
1.03163,4.20776,0.000265983
1.53594,4.20776,0.000501367
2.09329,4.20776,0.000725226
2.70634,4.20776,0.000952744
3.37773,4.20776,0.00118494
4.11011,4.20776,0.00142279
4.90614,4.20776,0.0016672
5.76846,4.20776,0.00191904
6.69974,4.20776,0.00217917
7.70262,4.20776,0.00244839
8.77976,4.20776,0.00272749
9.9338,4.20776,0.00301725
11.1674,4.20776,0.0033184
12.4832,4.20776,0.00363167
13.8839,4.20776,0.0039578
15.3721,4.20776,0.00429749
16.9504,4.20776,0.00465143
18.6216,4.20776,0.00502032
20.3883,4.20776,0.00540483
22.253,4.20776,0.00580566
24.2186,4.20776,0.00622346
26.2875,4.20776,0.00665891
28.4626,4.20776,0.00711268
30.7464,4.20776,0.00758543
33.1415,4.20776,0.00807781
35.6507,4.20776,0.00859048
38.2766,4.20776,0.0091241
41.0218,4.20776,0.00967931
43.889,4.20776,0.0102568
46.8809,4.20776,0.0108571
50,4.20776,0.011481
-2,5.32544,-0.00274074
-1.99956,5.32544,-0.00274024
-1.99646,5.32544,-0.0027368
-1.98807,5.32544,-0.00272745
-1.97171,5.32544,-0.00270924
-1.94475,5.32544,-0.00243955
-1.90453,5.32544,-0.00239877
-1.8484,5.32544,-0.00234187
-1.7737,5.32544,-0.00207717
-1.67779,5.32544,-0.00182651
-1.55801,5.32544,-0.00172425
-1.41171,5.32544,-0.00147367
-1.23624,5.32544,-0.0012362
-1.02894,5.32544,-0.00100841
-0.787172,5.32544,-0.000780871
-0.508275,5.32544,-0.00056712
-0.189598,5.32544,-0.00035819
0.17151,5.32544,-0.000150656
0.577701,5.32544,5.69835e-05
1.03163,5.32544,0.000265983
1.53594,5.32544,0.000501367
2.09329,5.32544,0.000725226
2.70634,5.32544,0.000952744
3.37773,5.32544,0.00118494
4.11011,5.32544,0.00142279
4.90614,5.32544,0.0016672
5.76846,5.32544,0.00191904
6.69974,5.32544,0.00217917
7.70262,5.32544,0.00244839
8.77976,5.32544,0.00272749
9.9338,5.32544,0.00301725
11.1674,5.32544,0.0033184
12.4832,5.32544,0.00363167
13.8839,5.32544,0.0039578
15.3721,5.32544,0.00429749
16.9504,5.32544,0.00465143
18.6216,5.32544,0.00502032
20.3883,5.32544,0.00540483
22.253,5.32544,0.00580566
24.2186,5.32544,0.00622346
26.2875,5.32544,0.00665891
28.4626,5.32544,0.00711268
30.7464,5.32544,0.00758543
33.1415,5.32544,0.00807781
35.6507,5.32544,0.00859048
38.2766,5.32544,0.0091241
41.0218,5.32544,0.00967931
43.889,5.32544,0.0102568
46.8809,5.32544,0.0108571
50,5.32544,0.011481
-2,6.57462,-0.00274074
-1.99956,6.57462,-0.00274024
-1.99646,6.57462,-0.0027368
-1.98807,6.57462,-0.00272745
-1.97171,6.57462,-0.00270924
-1.94475,6.57462,-0.00243955
-1.90453,6.57462,-0.00239877
-1.8484,6.57462,-0.00234187
-1.7737,6.57462,-0.00207717
-1.67779,6.57462,-0.00182651
-1.55801,6.57462,-0.00172425
-1.41171,6.57462,-0.00147367
-1.23624,6.57462,-0.0012362
-1.02894,6.57462,-0.00100841
-0.787172,6.57462,-0.000780871
-0.508275,6.57462,-0.00056712
-0.189598,6.57462,-0.00035819
0.17151,6.57462,-0.000150656
0.577701,6.57462,5.69835e-05
1.03163,6.57462,0.000265983
1.53594,6.57462,0.000501367
2.09329,6.57462,0.000725226
2.70634,6.57462,0.000952744
3.37773,6.57462,0.00118494
4.11011,6.57462,0.00142279
4.90614,6.57462,0.0016672
5.76846,6.57462,0.00191904
6.69974,6.57462,0.00217917
7.70262,6.57462,0.00244839
8.77976,6.57462,0.00272749
9.9338,6.57462,0.00301725
11.1674,6.57462,0.0033184
12.4832,6.57462,0.00363167
13.8839,6.57462,0.0039578
15.3721,6.57462,0.00429749
16.9504,6.57462,0.00465143
18.6216,6.57462,0.00502032
20.3883,6.57462,0.00540483
22.253,6.57462,0.00580566
24.2186,6.57462,0.00622346
26.2875,6.57462,0.00665891
28.4626,6.57462,0.00711268
30.7464,6.57462,0.00758543
33.1415,6.57462,0.00807781
35.6507,6.57462,0.00859048
38.2766,6.57462,0.0091241
41.0218,6.57462,0.00967931
43.889,6.57462,0.0102568
46.8809,6.57462,0.0108571
50,6.57462,0.011481
-2,7.95529,-0.00274074
-1.99956,7.95529,-0.00274024
-1.99646,7.95529,-0.0027368
-1.98807,7.95529,-0.00272745
-1.97171,7.95529,-0.00270924
-1.94475,7.95529,-0.00243955
-1.90453,7.95529,-0.00239877
-1.8484,7.95529,-0.00234187
-1.7737,7.95529,-0.00207717
-1.67779,7.95529,-0.00182651
-1.55801,7.95529,-0.00172425
-1.41171,7.95529,-0.00147367
-1.23624,7.95529,-0.0012362
-1.02894,7.95529,-0.00100841
-0.787172,7.95529,-0.000780871
-0.508275,7.95529,-0.00056712
-0.189598,7.95529,-0.00035819
0.17151,7.95529,-0.000150656
0.577701,7.95529,5.69835e-05
1.03163,7.95529,0.000265983
1.53594,7.95529,0.000501367
2.09329,7.95529,0.000725226
2.70634,7.95529,0.000952744
3.37773,7.95529,0.00118494
4.11011,7.95529,0.00142279
4.90614,7.95529,0.0016672
5.76846,7.95529,0.00191904
6.69974,7.95529,0.00217917
7.70262,7.95529,0.00244839
8.77976,7.95529,0.00272749
9.9338,7.95529,0.00301725
11.1674,7.95529,0.0033184
12.4832,7.95529,0.00363167
13.8839,7.95529,0.0039578
15.3721,7.95529,0.00429749
16.9504,7.95529,0.00465143
18.6216,7.95529,0.00502032
20.3883,7.95529,0.00540483
22.253,7.95529,0.00580566
24.2186,7.95529,0.00622346
26.2875,7.95529,0.00665891
28.4626,7.95529,0.00711268
30.7464,7.95529,0.00758543
33.1415,7.95529,0.00807781
35.6507,7.95529,0.00859048
38.2766,7.95529,0.0091241
41.0218,7.95529,0.00967931
43.889,7.95529,0.0102568
46.8809,7.95529,0.0108571
50,7.95529,0.011481
-2,9.46746,-0.00274074
-1.99956,9.46746,-0.00274024
-1.99646,9.46746,-0.0027368
-1.98807,9.46746,-0.00272745
-1.97171,9.46746,-0.00270924
-1.94475,9.46746,-0.00243955
